view_id,surface_x,surface_y,surface_z,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,normal_x,normal_y,normal_z,up_x,up_y,up_z,qw,qx,qy,qz,footprint_width,footprint_height,effective_radius,curvature,roughness,boundary_score,boundary_flag,priority_score,spacing_radius,region_type
31,45.103916031353016,13.325458743629904,53.619321233789584,43.78853257793197,-5.974050471484992,58.69856432958264,45.103916031353016,13.325458743629904,53.619321233789584,0.06576917267105245,0.9649754607557448,-0.25396215478965267,-0.0657691726710526,-0.9649754607557448,0.25396215478965256,0.017269061565502716,0.25337433883100785,0.967214156190136,0.02077718077828241,0.0269369489812011,0.7913630508018494,0.610399239321348,20.82268202206985,14.558809370648094,4.73161304546063,0.24620383881407992,0.28215055626242,0.6007507202442258,1,0.8614149617130334,2.5882374130022736,boundary_high_curvature
32,41.69605621963321,13.36658288686211,58.59456462017291,45.14950517901602,-5.0991736589698125,65.4567454306007,41.69605621963321,13.36658288686211,58.59456462017291,-0.17267244796914016,0.923287827291596,-0.3431090405213897,0.17267244796914022,-0.9232878272915961,0.34310904052138935,-0.06307437106973028,0.33726167496717835,0.9392955798429435,-0.05290304727842288,-0.07564664690816608,0.8159853583687922,0.570654665562249,20.82268202206985,14.558809370648094,4.73161304546063,0.21479655765994266,0.3809289979880828,0.6680980381137593,1,0.853349653749891,2.6149507544641173,boundary_high_curvature
33,44.5606149351226,10.019991056090866,18.024422544497085,39.84043346081557,26.19063050389556,7.243406511733223,44.5606149351226,10.019991056090866,18.024422544497085,0.23600907371535165,-0.8085319723902347,0.5390508016381931,-0.23600907371535157,0.8085319723902347,-0.5390508016381931,-0.15104466380611153,0.517456545308374,0.8422732533170109,0.8683961606467291,0.47524542959685173,0.06794395358092854,0.12415115381307139,20.82268202206985,14.558809370648094,4.73161304546063,0.21135559218178707,0.381942673139333,0.6047929646405995,1,0.8483964202826242,2.6313565033277695,boundary_high_curvature
34,0.28873689944399905,0.018967085282239338,2.6614311762435703,-3.8456400483784656,-18.63419061303391,8.57469044123977,0.28873689944399905,0.018967085282239338,2.6614311762435703,0.2067188473911232,0.9326578849158071,-0.29566296324980995,-0.20671884739112323,-0.9326578849158073,0.29566296324980995,0.06397948130636623,0.2886576065331153,0.9552923176506454,0.06459173227812605,0.08760576600336556,0.8000979386224342,0.5899122193143705,20.82268202206985,14.558809370648094,4.73161304546063,0.23162699881168156,0.3018638874945213,0.64927268765701,1,0.8468292806796248,2.636547072060496,boundary_high_curvature
35,45.56069267756126,11.767529816335433,31.323380129780638,48.5413372405477,30.368211946244173,24.60546510417685,45.56069267756126,11.767529816335433,31.323380129780638,-0.14903222814932168,-0.9300341064954368,0.3358957512801893,0.14903222814932163,0.930034106495437,-0.33589575128018934,0.053147188037689155,0.3316644872936645,0.9418991688455391,0.8147029033046914,0.5744220585650994,-0.045732078388575785,-0.06486181455217907,20.82268202206985,14.558809370648094,4.73161304546063,0.220281584109737,0.26745278923228755,0.5486303360500003,1,0.814833501014322,2.7425212259853184,boundary_high_curvature
36,44.15547139801875,17.027294689242645,87.82941598900472,47.9488983311465,-2.003241857294018,92.67179049475635,44.15547139801875,17.027294689242645,87.82941598900472,-0.18967134665638774,0.9515268273268331,-0.24211872528758177,0.18967134665638763,-0.9515268273268331,0.24211872528758205,-0.04733124883923225,0.23744732051173406,0.9702466299169076,-0.06046167209379911,-0.0774035928126204,0.7842627407084242,0.6126051122573424,20.82268202206985,14.558809370648094,4.73161304546063,0.21652667713843635,0.26872483326258007,0.5336018037429506,1,0.8094971790331537,2.7601958134759297,boundary_high_curvature
37,44.322357072558496,15.378583090626407,69.68574812542016,48.37479019888509,34.75053834316765,66.80388493467171,44.322357072558496,15.378583090626407,69.68574812542016,-0.2026216563163295,-0.9685977626270619,0.14409315953742233,0.20262165631632953,0.968597762627062,-0.1440931595374226,0.029504297754702605,0.1410401894478269,0.9895641269642524,0.7523207219760266,0.65070714935515,-0.06733220633087461,-0.07784671511490514,20.82268202206985,14.558809370648094,4.73161304546063,0.21098615563301718,0.28671146162154537,0.5271857310467247,1,0.8083072505253531,2.7641370103514022,boundary_high_curvature
38,44.94733959457212,13.236755664137945,46.34040546189651,47.26296779842959,32.635325001476886,42.05865655683992,44.94733959457212,13.236755664137945,46.34040546189651,-0.11578141019287358,-0.969928466866947,0.2140874452528294,0.11578141019287372,0.969928466866947,-0.2140874452528295,0.025375694501945937,0.21257824052199495,0.9768144991681464,0.7777557791164404,0.6257565094041045,-0.03721650590767889,-0.04625657442346463,20.82268202206985,14.558809370648094,4.73161304546063,0.2017957297655788,0.297876663107487,0.5178732257749321,1,0.7985869366774424,2.7963319450175246,boundary_high_curvature
39,51.61529838467685,18.797032365414214,2.9533398896718364,62.064100922500586,33.77437530636509,11.1081988065825,51.61529838467685,18.797032365414214,2.9533398896718364,-0.5224401268911868,-0.7488671470475435,-0.4077429458455331,0.5224401268911867,0.7488671470475436,0.40774294584553317,-0.23329540316292685,-0.3344062869472415,0.9130967583521512,0.5191316634924843,0.8003576078459312,-0.2515932679661864,-0.16318959230526756,20.82268202206985,14.558809370648094,4.73161304546063,0.20972630130898665,0.2674435756758647,0.5776035987736363,1,0.7983453094857963,2.797132245478016,boundary_high_curvature
40,1.0367788650102414,2.2233791344498264,5.533322734328546,-15.012880721858306,-1.4537767702540587,16.886161656736455,1.0367788650102414,2.2233791344498264,5.533322734328546,0.8024829793434272,0.18385779523519422,-0.5676419461203953,-0.8024829793434273,-0.18385779523519424,0.5676419461203955,0.5533056381406877,0.1267684889752824,0.8232755437911722,0.28974204247645663,0.5517129505014227,0.692411577971666,0.3636324734692619,20.82268202206985,14.558809370648094,4.73161304546063,0.18142171292396161,0.3454540744886263,0.5613574683726097,1,0.786508740165671,2.836336491544039,boundary_high_curvature
41,44.17145056093652,15.336134036464994,76.24367676116213,50.71832569925665,-3.5434956370643924,77.07914627804135,44.17145056093652,15.336134036464994,76.24367676116213,-0.3273437569160066,0.9439814836764693,-0.04177347584396074,0.3273437569160066,-0.9439814836764694,0.041773475843960996,-0.013686233134001885,0.039467838890515916,0.9991271073872003,-0.1149871351709621,-0.11989520312150741,0.711696478978527,0.6825622468487358,20.82268202206985,14.558809370648094,4.73161304546063,0.19354105959178222,0.29950367243375864,0.5431187574012921,1,0.7863705342601311,2.836794247349967,boundary_high_curvature
42,44.31091834640077,14.618528682128366,61.16868175654005,46.03321738960446,-4.614417021362167,66.37708703765679,44.31091834640077,14.618528682128366,61.16868175654005,-0.08611495216018454,0.9616472851745266,-0.26042026405583696,0.08611495216018468,-0.9616472851745267,0.2604202640558369,-0.023227536412167578,0.2593823345625783,0.9654953578702946,-0.02714620002854203,-0.03543841027217458,0.7930663598371195,0.6074972854228173,20.82268202206985,14.558809370648094,4.73161304546063,0.1828655368972324,0.32906569462728236,0.5536288635751041,1,0.7819639113494458,2.851389551465404,boundary_high_curvature
43,49.67834585767368,14.253691152690275,9.699045860155579,65.19040495014842,24.665480787485663,16.83841973412656,49.67834585767368,14.253691152690275,9.699045860155579,-0.7756029546237365,-0.5205894817397693,-0.35696869369854894,0.7756029546237365,0.5205894817397694,0.356968693698549,-0.29639345689087854,-0.1989411143859494,0.934116348063319,0.5003491498852868,0.726845358954144,-0.3875308645980293,-0.26677027825414945,20.82268202206985,14.558809370648094,4.73161304546063,0.18666263466953176,0.3142348437554878,0.5479627883016818,1,0.7817404627682217,2.852129642020741,boundary_high_curvature
44,2.398045520562966,5.142624428957101,12.034008862537668,-16.169690772202667,-1.9392809798223318,9.778840411309568,2.398045520562966,5.142624428957101,12.034008862537668,0.9283868146382817,0.3540952704389716,0.11275842256140498,-0.9283868146382818,-0.3540952704389716,-0.11275842256140499,-0.10535534357250799,-0.04018349710086425,0.9936224323863988,0.4231450383155744,0.37784158151375896,0.5485038997112772,0.6142698819164208,20.82268202206985,14.558809370648094,4.73161304546063,0.1910779225663538,0.2835322910139843,0.5305905202764204,1,0.775897152583807,2.871483439908816,boundary_high_curvature
45,40.98811317152328,16.397326879410514,82.27160412203483,37.86291140174154,-2.8394066579322796,86.76395280745808,40.98811317152328,16.397326879410514,82.27160412203483,0.15626008848908696,0.9618366768671397,-0.2246174342711626,-0.15626008848908707,-0.9618366768671397,0.2246174342711627,0.036019136173363483,0.2217106528967085,0.9744470268934273,0.050085553034443876,0.06294404904352079,0.779965873500622,0.6206309050004298,20.82268202206985,14.558809370648094,4.73161304546063,0.16698961292088202,0.3594713475521459,0.573874558418218,1,0.7697857606425679,2.8917251591933786,boundary_high_curvature
46,49.21667152154466,14.070757589431658,15.399999618530272,38.70010030353004,3.0120478679215577,2.4730251421957377,49.21667152154466,14.070757589431658,15.399999618530272,0.5258285609007309,0.552935486075505,0.6463487238167267,-0.5258285609007308,-0.552935486075505,-0.6463487238167267,-0.4454126393389563,-0.46837405297114415,0.7630421529774675,0.33664841291996306,0.15602826185899354,0.39048792502828816,0.8425213397812743,20.82268202206985,14.558809370648094,4.73161304546063,0.17874899900011004,0.2808747942085673,0.5743903695486862,1,0.7555402408818452,2.9389081601908202,boundary_high_curvature
47,43.65855872969009,16.0520411849124,84.98813070826475,39.5488047897698,35.624626925024245,84.83382581761003,43.65855872969009,16.0520411849124,84.98813070826475,0.20548769699601482,-0.9786292870055924,0.007715244532735711,-0.20548769699601477,0.9786292870055924,-0.007715244532735441,-0.0015854350180034673,0.00755058898388706,0.9999702370579837,0.706031912925306,0.7006055561517162,0.07276147622867941,0.07332503117899783,20.82268202206985,14.558809370648094,4.73161304546063,0.16222100332301986,0.2682796579328405,0.4381742707622262,1,0.7245023567329959,3.041709640470354,boundary_high_curvature
