epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,3174.03,1.75401,2.56877,1.65822,1.45123,0,0.41463,0.41562,0.35394,0.15792,0.41774,0.42281,0.35753,0.13608,2.11396,2.63651,1.81012,1.4159,0,0.00960131,0.00960131,0.00960131
29,3286.71,1.7433,2.55832,1.65695,1.4514,0,0.38192,0.31779,0.30908,0.13286,0.41357,0.39712,0.33857,0.12403,2.25376,2.73135,1.94422,1.47281,0,0.00957172,0.00957172,0.00957172
30,3399.46,1.76469,2.58198,1.64042,1.45056,0,0.39154,0.40958,0.36069,0.15556,0.38975,0.38992,0.3461,0.13625,2.14841,2.74634,1.7608,1.43679,0,0.00954112,0.00954112,0.00954112
31,3511,1.73371,2.55157,1.62494,1.44666,0,0.41124,0.42089,0.36476,0.15872,0.44883,0.38228,0.36485,0.14463,2.11817,2.66186,1.74362,1.41936,0,0.00950953,0.00950953,0.00950953
32,3623.59,1.73668,2.5272,1.61586,1.44523,0,0.4157,0.39014,0.35804,0.15651,0.42337,0.41641,0.37469,0.14205,2.15624,2.68343,1.80966,1.44592,0,0.00947695,0.00947695,0.00947695
33,3736.28,1.73143,2.52975,1.62178,1.44427,0,0.44557,0.434,0.38791,0.16393,0.43118,0.44935,0.37394,0.14846,2.11243,2.66498,1.73375,1.41461,0,0.00944338,0.00944338,0.00944338
34,3847.68,1.73255,2.53656,1.60814,1.43867,0,0.47848,0.37132,0.38258,0.16513,0.44786,0.39071,0.38251,0.15437,2.10666,2.65494,1.7457,1.41788,0,0.00940884,0.00940884,0.00940884
35,3960.29,1.71962,2.51805,1.60221,1.43595,0,0.44634,0.40891,0.38433,0.16758,0.42846,0.40511,0.37338,0.14735,2.08616,2.63008,1.69687,1.41507,0,0.00937334,0.00937334,0.00937334
36,4072.99,1.72316,2.49565,1.58884,1.4282,0,0.37011,0.40956,0.3709,0.16446,0.4444,0.37315,0.35761,0.13953,2.11725,2.6827,1.72413,1.41435,0,0.00933688,0.00933688,0.00933688
37,4186.1,1.70388,2.48394,1.57137,1.4343,0,0.38494,0.40124,0.36149,0.15848,0.41496,0.3975,0.35169,0.13749,2.12576,2.64638,1.71885,1.39372,0,0.00929948,0.00929948,0.00929948
38,4298.74,1.69044,2.48377,1.56777,1.42477,0,0.4815,0.39448,0.38461,0.16887,0.45906,0.45313,0.4091,0.1586,2.11737,2.61498,1.72894,1.42584,0,0.00926113,0.00926113,0.00926113
39,4411.38,1.69015,2.48991,1.5603,1.42126,0,0.42517,0.44166,0.38191,0.17,0.45977,0.42045,0.37905,0.1507,2.10128,2.61284,1.70573,1.40498,0,0.00922186,0.00922186,0.00922186
40,4524.28,1.6877,2.4599,1.55325,1.42259,0,0.46447,0.39138,0.39244,0.17009,0.4363,0.37828,0.3667,0.14533,2.09576,2.64265,1.69348,1.39546,0,0.00918167,0.00918167,0.00918167
41,4635.65,1.68845,2.46069,1.54363,1.4123,0,0.47392,0.40024,0.38082,0.16054,0.50667,0.39902,0.40178,0.15177,2.1875,2.60209,1.74568,1.43757,0,0.00914058,0.00914058,0.00914058
42,4748.5,1.66508,2.45027,1.53408,1.40972,0,0.40409,0.45782,0.39128,0.17465,0.43737,0.47585,0.40332,0.1586,2.10411,2.61505,1.67178,1.39747,0,0.00909858,0.00909858,0.00909858
43,4861.23,1.66988,2.46535,1.51434,1.41251,0,0.4543,0.43715,0.40611,0.17787,0.44194,0.45824,0.39815,0.15659,2.10339,2.60978,1.68823,1.40657,0,0.0090557,0.0090557,0.0090557
44,4973.75,1.66255,2.44981,1.52069,1.40727,0,0.42573,0.43183,0.3972,0.17684,0.42281,0.45087,0.40085,0.15581,2.08164,2.57084,1.66942,1.39182,0,0.00901194,0.00901194,0.00901194
45,5085.63,1.66878,2.42945,1.50498,1.40265,0,0.43415,0.40243,0.3891,0.17466,0.45686,0.40073,0.38117,0.15021,2.11719,2.61477,1.70039,1.41527,0,0.00896731,0.00896731,0.00896731
