epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,22040.5,1.38564,2.0895,1.22151,1.18623,0,0.49308,0.44863,0.45285,0.21206,0.4078,0.39431,0.37359,0.14686,1.94201,2.23553,1.46375,1.2787,0,0.00410942,0.00410942,0.00410942
122,22222.7,1.37802,2.09362,1.22335,1.1801,0,0.47305,0.47068,0.45573,0.21149,0.40889,0.40532,0.36637,0.1475,1.93944,2.22954,1.46315,1.27764,0,0.00404237,0.00404237,0.00404237
123,22404.8,1.37701,2.0998,1.22212,1.17604,0,0.46418,0.47539,0.44969,0.21242,0.43031,0.39076,0.37299,0.14854,1.93994,2.23763,1.46757,1.27738,0,0.00397568,0.00397568,0.00397568
124,22586.3,1.37308,2.10012,1.2111,1.18165,0,0.43011,0.48458,0.45155,0.21292,0.42756,0.38558,0.37365,0.14819,1.9419,2.22599,1.46589,1.2771,0,0.00390936,0.00390936,0.00390936
125,22767.9,1.3735,2.08935,1.20653,1.18023,0,0.50731,0.45762,0.45027,0.21227,0.4417,0.40046,0.36947,0.14822,1.94039,2.23531,1.46303,1.27475,0,0.00384344,0.00384344,0.00384344
126,22949.7,1.37835,2.09014,1.21226,1.1794,0,0.50346,0.44673,0.45139,0.21349,0.44419,0.38871,0.37321,0.14982,1.93771,2.22484,1.45975,1.27423,0,0.00377792,0.00377792,0.00377792
127,23131.7,1.36716,2.07938,1.20123,1.17449,0,0.48075,0.46054,0.44962,0.21064,0.43284,0.41146,0.37773,0.14859,1.94268,2.23013,1.46476,1.27852,0,0.00371283,0.00371283,0.00371283
128,23313.1,1.3773,2.08769,1.21192,1.17706,0,0.49925,0.4534,0.44749,0.21015,0.4711,0.39801,0.37547,0.14744,1.94365,2.23082,1.45974,1.2783,0,0.00364819,0.00364819,0.00364819
129,23494.5,1.36786,2.09064,1.20749,1.17721,0,0.50095,0.45178,0.44275,0.2114,0.4457,0.42245,0.38087,0.15117,1.94447,2.23625,1.46222,1.27839,0,0.00358399,0.00358399,0.00358399
130,23675.8,1.35876,2.07309,1.19047,1.17337,0,0.4772,0.45114,0.44155,0.21009,0.41014,0.40305,0.37146,0.14963,1.94326,2.23979,1.46568,1.2782,0,0.00352027,0.00352027,0.00352027
131,23857.9,1.37513,2.06953,1.19026,1.17267,0,0.45856,0.48371,0.44814,0.21068,0.4117,0.42874,0.37493,0.15002,1.94022,2.23987,1.4675,1.27495,0,0.00345704,0.00345704,0.00345704
132,24039.5,1.37155,2.08029,1.19038,1.17527,0,0.47799,0.49941,0.45264,0.21215,0.42167,0.44979,0.38683,0.15312,1.94084,2.23879,1.46271,1.27503,0,0.00339432,0.00339432,0.00339432
133,24219.6,1.36731,2.08438,1.1943,1.17357,0,0.46199,0.48547,0.44596,0.21239,0.42907,0.44549,0.38579,0.15149,1.93651,2.23622,1.46011,1.27511,0,0.00333211,0.00333211,0.00333211
134,24391.8,1.35944,2.06427,1.17412,1.17355,0,0.48099,0.46277,0.44826,0.21243,0.45065,0.40055,0.38301,0.14954,1.93875,2.24406,1.4646,1.27753,0,0.00327044,0.00327044,0.00327044
135,24563.3,1.35618,2.07213,1.19148,1.17402,0,0.47328,0.46243,0.45336,0.2138,0.44151,0.38975,0.3767,0.15067,1.93825,2.24514,1.46539,1.27779,0,0.00320931,0.00320931,0.00320931
136,24735,1.34886,2.06618,1.1682,1.16461,0,0.47595,0.46937,0.45128,0.21217,0.46946,0.40419,0.38497,0.15192,1.93973,2.24833,1.46341,1.27518,0,0.00314876,0.00314876,0.00314876
137,24907,1.34549,2.04576,1.1718,1.1638,0,0.47733,0.46825,0.45458,0.21288,0.444,0.40511,0.38006,0.14876,1.93963,2.25827,1.46464,1.27657,0,0.00308878,0.00308878,0.00308878
138,25077.9,1.33731,2.04078,1.15856,1.16413,0,0.45954,0.47631,0.45563,0.21326,0.41369,0.42038,0.38193,0.14856,1.93831,2.25611,1.46383,1.27757,0,0.0030294,0.0030294,0.0030294
