route_order,candidate_view_id,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,qw,qx,qy,qz,region_type,priority_score,newly_covered_points,cumulative_coverage_ratio,transition_distance
0,30,51.762479916729184,29.946091708809025,30.862762885435234,45.91910917896267,11.264746781543952,26.756381250764427,-0.2921685368883256,-0.9340672463632534,-0.20531908173354033,0.623122162628953,0.7674106494572305,-0.11721960572533094,-0.09517998515363608,boundary_high_curvature,0.8675456428403995,51,0.0102,0.0
1,43,65.19040495014842,24.665480787485663,16.83841973412656,49.67834585767368,14.253691152690275,9.699045860155579,-0.7756029546237365,-0.5205894817397693,-0.35696869369854894,0.5003491498852868,0.726845358954144,-0.3875308645980293,-0.26677027825414945,boundary_high_curvature,0.7817404627682217,49,0.02,20.12153630395018
2,146,42.259001218567235,18.229011820386365,-5.885863652569183,42.259001218567235,1.648259801032129,5.297993574375395,0.0,-0.8290376009677118,0.5591928613472289,0.8829475809319682,0.46947158521723714,0.0,0.0,surface,0.11324727221738287,47,0.0294,32.91915043411758
3,82,35.717052431245094,17.086862713023045,-0.13511813470038447,33.38330476867762,4.708908995193974,15.399999618530273,-0.11668738312837376,-0.6188976858914536,0.7767558876615329,0.9384494969728521,0.33264961965953327,-0.031085152558760803,-0.08769541300528409,high_curvature,0.3281582878924637,32,0.0358,8.784797808184576
4,95,37.29695055748824,19.639212344674803,2.465197167045524,39.58437406233745,4.549999713897705,15.391269884335188,0.11437117524246077,-0.7544606315388549,0.6463036358644831,0.904711379451301,0.4193439502546877,0.03160432648471434,0.06818458640752875,high_curvature,0.29829298091577605,30,0.0418,3.9714237245594153
5,33,39.84043346081557,26.19063050389556,7.243406511733223,44.5606149351226,10.019991056090866,18.024422544497085,0.23600907371535165,-0.8085319723902347,0.5390508016381931,0.8683961606467291,0.47524542959685173,0.06794395358092854,0.12415115381307139,boundary_high_curvature,0.8483964202826242,52,0.0522,8.498333349436626
6,124,41.04058790143955,34.34818165058299,10.96997893294907,41.10131100539484,14.349999427795408,10.707261425293005,0.0030361551977645,-0.9999091111393786,-0.013135875382803251,0.7024463858303587,0.7117350420424968,0.0010805647445162223,0.0010664625943706228,surface,0.11674418565031099,36,0.0594,9.04838954746851
7,125,35.82880050000575,34.34999942779541,13.5698323563135,35.82880050000575,14.34999942779541,13.569832356313498,0.0,-1.0,-8.881784197001253e-17,0.7071067811865475,0.7071067811865476,0.0,0.0,surface,0.1166503073764695,28,0.065,5.824256952181784
8,121,39.88448007840998,32.22591837642429,18.308678550323314,36.7142932037146,12.514235986280731,19.491680042128593,-0.1585093437347691,-0.985584119507178,0.05915007459026391,0.7254072140168001,0.6836964062010501,-0.05462771139848979,-0.0579604274269643,surface,0.11688824268323139,58,0.0766,6.589151721273405
9,120,39.544605986213874,30.70510594713366,24.106905342756626,39.51174998428752,10.76021183710082,25.590185297018362,-0.0016428000963177424,-0.997244705501642,0.0741639977130868,0.732858536474788,0.6803805457874049,-0.0005604083238969881,-0.0006036328149331961,surface,0.11748611884989478,50,0.0866,6.003983575937103
10,150,37.88130600904332,31.053965285346496,29.55193500653087,38.33609009353355,11.100620119761565,30.839253203218437,0.02273920422451141,-0.9976672582792464,0.06436590983437841,0.7294613530561198,0.6839271247074332,0.00779314905760402,0.008311998238934694,surface,0.11269869290763239,58,0.0982,5.704087805363387
