route_order,candidate_view_id,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,qw,qx,qy,qz,region_type,priority_score,newly_covered_points,cumulative_coverage_ratio,transition_distance
0,25,42.2996891110362,36.00435436508272,81.21696309678951,44.28660793521077,16.228590562735548,78.9873174702569,0.09934594120872832,-0.9887881901173587,-0.11148228132663081,0.6656922045405002,0.7445462776644239,0.03730926264838219,0.0333578798890674,boundary_high_curvature,0.9013447929676176,6,0.012,0.0
1,74,37.00341434334399,36.377303337407085,84.44010196816537,38.88063069103054,16.512061052300005,85.7995900107652,0.09386081738432744,-0.9932621142553542,0.06797440212999178,0.7299335781342406,0.6818939556250022,0.032147040565061416,0.03441180868742913,boundary,0.36221564366095255,6,0.024,6.211138505541877
2,123,15.452264160617897,28.442930127745015,76.51689307101078,21.739411269977342,9.457577462134124,76.34906760317415,0.3143573554679723,-0.9492676332805445,-0.008391273391831789,0.6951517707627182,0.701009660015505,0.11305349734025005,0.11210878158976413,surface,0.11677524622529739,5,0.034,24.293694483477964
3,148,10.898188626172201,31.154672128901105,54.74411971001392,17.054162310834716,12.1309051936474,54.29659363603547,0.30779868423312573,-0.9511883467626852,-0.022376303698922583,0.6906085816607365,0.7062386776465648,0.11142298706053903,0.10895703321532146,surface,0.11300937949447921,3,0.04,22.408632454561022
4,37,48.37479019888509,34.75053834316765,66.80388493467171,44.322357072558496,15.378583090626407,69.68574812542016,-0.2026216563163295,-0.9685977626270619,0.14409315953742233,0.7523207219760266,0.65070714935515,-0.06733220633087461,-0.07784671511490514,boundary_high_curvature,0.8083072505253531,7,0.054,39.53307294588463
5,27,44.812196572650684,32.99534569283135,41.50229117126659,43.37180747642533,13.047375130924909,41.56352606972426,-0.07201945481126763,-0.997398528095322,0.0030617449228834913,0.7077285394470962,0.705564962274868,-0.025440352761360988,-0.0255183642407157,boundary_high_curvature,0.8974410076607428,5,0.064,25.611392417318147
6,125,35.82880050000575,34.34999942779541,13.5698323563135,35.82880050000575,14.34999942779541,13.569832356313498,0.0,-1.0,-8.881784197001253e-17,0.7071067811865475,0.7071067811865476,0.0,0.0,surface,0.1166503073764695,2,0.068,29.3727551855238
7,1,38.99421958344343,23.924597261556546,7.149170793099888,41.92828039023922,10.447406749364628,21.63214780337333,0.1467030403397896,-0.6738595256095958,0.7241488505136721,0.9231517131730678,0.3692522076630928,0.039728854490108725,0.09932441654732237,boundary_high_curvature,0.9917375801415321,19,0.106,12.646492921396751
8,20,50.74981287125481,-5.97280504946942,44.82237830330071,44.718731963012075,11.8454542311429,38.03005180296941,-0.30155404541213676,0.890912964030616,-0.33961632501656497,-0.09335517561037994,-0.13296289166587483,0.8075450649642604,0.5669891080774591,boundary_high_curvature,0.9158973708202774,2,0.11,49.51079884835659
9,60,22.862731290644483,-10.062449381595325,24.011493055558415,20.713084431852156,9.820466201039391,24.232142814918955,-0.10748234293961634,0.9941457791317359,0.011032487968027027,-0.038267586812604254,-0.03784770352320247,0.7021761227455732,0.7099660807274903,boundary,0.3643932998039929,8,0.126,35.03580246892603
