route_order,candidate_view_id,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,qw,qx,qy,qz,region_type,priority_score,newly_covered_points,cumulative_coverage_ratio,transition_distance
0,33,39.84043346081557,26.19063050389556,7.243406511733223,44.5606149351226,10.019991056090866,18.024422544497085,0.23600907371535165,-0.8085319723902347,0.5390508016381931,0.8683961606467291,0.47524542959685173,0.06794395358092854,0.12415115381307139,boundary_high_curvature,0.8483964202826242,8,0.008,0.0
1,9,52.75027277677305,22.834622644207595,42.13785816991861,43.43366386225432,11.922187762525859,28.205178481970357,-0.46583044572593657,-0.5456217440840868,-0.6966339843974125,0.36540518239594905,0.8641424097162241,-0.31870815478826997,-0.13476668905733685,boundary_high_curvature,0.9647907445492272,16,0.024,37.357054172452706
2,19,49.91135444218776,30.854311944445424,53.36068450890893,43.40566338381529,12.675996182726113,48.14294362609003,-0.3252845529186235,-0.9089157880859655,-0.2608870441409451,0.5989581674664579,0.7823105282899286,-0.1357709814253596,-0.10394994735328146,boundary_high_curvature,0.9331634343007975,19,0.043,14.082851444857628
3,11,53.791954381375476,30.932275518478043,60.99488236610449,44.213041959236506,14.152837927227887,55.82817055583937,-0.4789456211069483,-0.8389718795625076,-0.25833559051325594,0.5885923448102055,0.766671166121189,-0.2034284107370555,-0.15617700334619103,boundary_high_curvature,0.9591553432714064,9,0.052,8.564234415854632
4,29,49.51313386504343,33.60265842599112,60.78390067278986,44.335962887289114,15.051581769685548,66.17411918032488,-0.25885854888771564,-0.9275538328152785,0.26951092537675075,0.7893505237342417,0.5987679452269064,-0.08198466369006556,-0.10807966214257674,boundary_high_curvature,0.87768167914707,16,0.068,5.048144526322118
5,37,48.37479019888509,34.75053834316765,66.80388493467171,44.322357072558496,15.378583090626407,69.68574812542016,-0.2026216563163295,-0.9685977626270619,0.14409315953742233,0.7523207219760266,0.65070714935515,-0.06733220633087461,-0.07784671511490514,boundary_high_curvature,0.8083072505253531,7,0.075,6.2332708203514775
6,131,34.88376539933706,35.43472102060598,72.83858980518752,36.22872066657007,15.506941909672321,73.87527444140946,0.06724776336165054,-0.9963889555466825,0.051834231811096726,0.7247897991816576,0.688145949500744,0.023195609070925927,0.024430777878747752,surface,0.11532474126037064,11,0.086,14.795050488334057
7,134,37.63513655268864,35.88008772603554,76.88715286196438,39.078064376695444,15.980404279057781,78.27299484602545,0.07214639120034007,-0.9949841723488879,0.06929209920305367,0.7307161246310914,0.6817218476038699,0.024683453932525384,0.026457414946404356,surface,0.11506975050009677,11,0.097,4.915206765793152
8,47,39.5488047897698,35.624626925024245,84.83382581761003,43.65855872969009,16.0520411849124,84.98813070826475,0.20548769699601482,-0.9786292870055924,0.007715244532735711,0.706031912925306,0.7006055561517162,0.07276147622867941,0.07332503117899783,boundary_high_curvature,0.7245023567329959,11,0.108,8.177835740980411
9,74,37.00341434334399,36.377303337407085,84.44010196816537,38.88063069103054,16.512061052300005,85.7995900107652,0.09386081738432744,-0.9932621142553542,0.06797440212999178,0.7299335781342406,0.6818939556250022,0.032147040565061416,0.03441180868742913,boundary,0.36221564366095255,14,0.122,2.683384574773954
10,152,24.256041638217315,34.197696883486564,74.31329302148777,27.754352291888544,14.50848810702795,74.62454906951797,0.1749155326835615,-0.9844604388229309,0.015562802401510114,0.7098354211436163,0.6988730316821622,0.061604256237930116,0.06257056888521872,surface,0.11249758980380707,18,0.14,16.425542749629006
