route_order,candidate_view_id,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,qw,qx,qy,qz,region_type,priority_score,newly_covered_points,cumulative_coverage_ratio,transition_distance
0,11,53.791954381375476,30.932275518478043,60.99488236610449,44.213041959236506,14.152837927227887,55.82817055583937,-0.4789456211069483,-0.8389718795625076,-0.25833559051325594,0.5885923448102055,0.766671166121189,-0.2034284107370555,-0.15617700334619103,boundary_high_curvature,0.9591553432714064,80,0.016,0.0
1,29,49.51313386504343,33.60265842599112,60.78390067278986,44.335962887289114,15.051581769685548,66.17411918032488,-0.25885854888771564,-0.9275538328152785,0.26951092537675075,0.7893505237342417,0.5987679452269064,-0.08198466369006556,-0.10807966214257674,boundary_high_curvature,0.87768167914707,47,0.0254,5.048144526322118
2,37,48.37479019888509,34.75053834316765,66.80388493467171,44.322357072558496,15.378583090626407,69.68574812542016,-0.2026216563163295,-0.9685977626270619,0.14409315953742233,0.7523207219760266,0.65070714935515,-0.06733220633087461,-0.07784671511490514,boundary_high_curvature,0.8083072505253531,38,0.033,6.2332708203514775
3,16,43.76724677386605,34.30833468176545,67.54029731004898,42.76073809535599,14.347604007538507,68.28606619587049,-0.05032543392550295,-0.9980365337113473,0.03728844429107525,0.7199410879824318,0.6935779576911126,-0.017475538889763644,-0.018139789971495734,boundary_high_curvature,0.9442189681420655,11,0.0352,4.686929024233509
4,70,37.00575998172612,34.73627634697024,59.30813381426064,37.228613431159346,14.774433721605718,60.522701778705404,0.011142672471661189,-0.9980921312682265,0.060728398222238064,0.7282497341347103,0.6852891134973929,0.0038251550084328766,0.004064953116938572,boundary,0.3626875287384705,73,0.0498,10.661583068685957
5,71,37.871855064588125,34.04945843984838,47.90770460674242,37.08330735853912,14.103491768873502,49.147303766004896,-0.03942738530245009,-0.9972983335487438,0.061979957963123763,0.7285483812698844,0.684709409507454,-0.013529432744647255,-0.014395663603780546,boundary,0.36266462214306794,75,0.0648,11.453891288367267
6,114,34.66922613186829,33.98606407151464,44.27063080860128,34.15067062769975,14.013332512344968,45.17677332192041,-0.02592777520842695,-0.9986365779584837,0.04530712566595625,0.7228869406223338,0.69084443590997,-0.008966746302715647,-0.009382638789829461,surface,0.11869935802711508,52,0.0752,4.84656133147569
7,159,35.51962658124331,33.56830065203085,35.87139223803022,34.31806239048838,13.618968472029794,36.6332249411021,-0.060078209537746466,-0.9974666090000527,0.038091635153594074,0.7201224566225175,0.6931949007236989,-0.020856942102431542,-0.021667142053059148,surface,0.11133719426423994,74,0.09,8.452509435920476
8,153,42.70647457272338,33.20944936484072,40.01053497580014,40.678338921417115,13.363718291836623,41.436586853502995,-0.10140678256531327,-0.9922865536502053,0.0713025938851427,0.7309333721037286,0.680548104808297,-0.034684003506862175,-0.03725187898138312,surface,0.11248080313326271,54,0.1008,8.30132886365747
9,27,44.812196572650684,32.99534569283135,41.50229117126659,43.37180747642533,13.047375130924909,41.56352606972426,-0.07201945481126763,-0.997398528095322,0.0030617449228834913,0.7077285394470962,0.705564962274868,-0.025440352761360988,-0.0255183642407157,boundary_high_curvature,0.8974410076607428,24,0.1056,2.589448217296164
