epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,4714.68,1.59809,2.26057,1.40969,1.25931,0,0.52174,0.3918,0.43029,0.19524,0.39717,0.36403,0.35349,0.13811,1.99435,2.17151,1.55605,1.30615,0,0.000956145,0.000956145,0.000956145
29,4882.43,1.56657,2.23951,1.38931,1.25148,0,0.45637,0.48291,0.42895,0.19246,0.39853,0.40777,0.34263,0.12798,2.01809,2.2513,1.56047,1.31758,0,0.000952889,0.000952889,0.000952889
30,5050.05,1.58623,2.2605,1.39624,1.25508,0,0.45844,0.46663,0.44239,0.20087,0.43427,0.42853,0.38267,0.14386,1.97789,2.23627,1.5111,1.30936,0,0.000949524,0.000949524,0.000949524
31,5218.31,1.57852,2.26534,1.39927,1.25031,0,0.43783,0.46333,0.43132,0.19372,0.42183,0.42309,0.387,0.14291,1.99426,2.21525,1.52139,1.31357,0,0.000946048,0.000946048,0.000946048
32,5385.64,1.56593,2.24075,1.39502,1.24591,0,0.54842,0.42095,0.44068,0.19381,0.36747,0.39936,0.3457,0.13024,2.00364,2.19223,1.55884,1.32039,0,0.000942464,0.000942464,0.000942464
33,5553.8,1.57353,2.23273,1.37791,1.25301,0,0.43572,0.47996,0.43275,0.19595,0.41995,0.42042,0.36516,0.13886,1.99334,2.24609,1.52899,1.31309,0,0.000938772,0.000938772,0.000938772
34,5721.21,1.55433,2.23325,1.3774,1.24651,0,0.5214,0.46309,0.45387,0.19944,0.44394,0.43699,0.37602,0.14151,1.98697,2.21239,1.51168,1.296,0,0.000934973,0.000934973,0.000934973
35,5889.78,1.5613,2.23096,1.38282,1.23958,0,0.45648,0.44931,0.42924,0.19399,0.37146,0.40914,0.35212,0.135,1.99771,2.24185,1.52695,1.30696,0,0.000931067,0.000931067,0.000931067
36,6057.23,1.56375,2.23111,1.36605,1.24326,0,0.46388,0.44926,0.43741,0.196,0.41121,0.37891,0.34516,0.13759,1.98768,2.21325,1.51503,1.3044,0,0.000927057,0.000927057,0.000927057
37,6232.3,1.55273,2.22362,1.36194,1.24148,0,0.4569,0.49865,0.44425,0.2031,0.40012,0.44408,0.35879,0.13788,1.97572,2.23667,1.51574,1.30038,0,0.000922942,0.000922942,0.000922942
38,6402.54,1.55137,2.21434,1.36006,1.23928,0,0.43494,0.51467,0.44114,0.2004,0.38904,0.45467,0.37103,0.14106,1.9549,2.19214,1.5157,1.30085,0,0.000918725,0.000918725,0.000918725
39,6570.6,1.55837,2.21413,1.36419,1.24563,0,0.4104,0.49452,0.45034,0.2023,0.4237,0.36764,0.36522,0.14138,1.987,2.23082,1.51733,1.29643,0,0.000914405,0.000914405,0.000914405
40,6739.14,1.55311,2.21832,1.34674,1.23653,0,0.43471,0.49672,0.43759,0.20375,0.38823,0.43487,0.37386,0.144,1.97994,2.20682,1.50556,1.29879,0,0.000909984,0.000909984,0.000909984
41,6906.41,1.54692,2.23404,1.34176,1.23592,0,0.47234,0.4972,0.44464,0.20255,0.39221,0.42455,0.36029,0.14046,1.96979,2.20181,1.49015,1.29642,0,0.000905463,0.000905463,0.000905463
42,7074.76,1.52971,2.20309,1.34389,1.23341,0,0.47869,0.45999,0.44147,0.20088,0.47828,0.41776,0.37863,0.14153,1.97685,2.21717,1.4815,1.31084,0,0.000900844,0.000900844,0.000900844
43,7241.93,1.54066,2.21766,1.33991,1.23759,0,0.46127,0.45566,0.43358,0.19809,0.48162,0.3519,0.36001,0.1397,1.97816,2.20139,1.52546,1.30948,0,0.000896127,0.000896127,0.000896127
44,7410.59,1.54572,2.21118,1.34561,1.23707,0,0.42875,0.478,0.43666,0.19587,0.40335,0.42568,0.36443,0.1378,1.98342,2.2142,1.51861,1.296,0,0.000891313,0.000891313,0.000891313
45,7578.37,1.54268,2.19552,1.3391,1.22592,0,0.52018,0.43715,0.44856,0.19844,0.39291,0.41781,0.36223,0.14141,1.96985,2.1985,1.51526,1.29994,0,0.000886404,0.000886404,0.000886404
