epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,263.437,1.32923,1.45468,1.00747,0.93415,0,0.9064,0.79742,0.86709,0.62782,0.84198,0.73971,0.78956,0.44022,1.00244,1.26431,0.73374,0.88699,0,0.00137203,0.00137203,0.00137203
29,272.65,1.28676,1.43073,0.99248,0.93035,0,0.86502,0.81248,0.86455,0.61822,0.84129,0.71627,0.77897,0.41359,1.03681,1.25146,0.74542,0.89165,0,0.0013678,0.0013678,0.0013678
30,282.025,1.38193,1.54177,1.01322,0.93805,0,0.89653,0.79851,0.86442,0.59978,0.82835,0.725,0.76745,0.39941,1.06646,1.27925,0.77346,0.90736,0,0.00136343,0.00136343,0.00136343
31,291.375,1.4028,1.50035,1.01395,0.94203,0,0.87228,0.76691,0.84342,0.58504,0.82742,0.73417,0.80183,0.45032,1.0947,1.24084,0.83809,0.90048,0,0.00135891,0.00135891,0.00135891
32,300.484,1.35957,1.42715,1.01678,0.94907,0,0.88243,0.82169,0.86402,0.61468,0.84256,0.77283,0.81245,0.47135,1.01689,1.18574,0.75078,0.88361,0,0.00135426,0.00135426,0.00135426
33,309.668,1.34263,1.44241,0.97607,0.9245,0,0.86855,0.81619,0.87192,0.61352,0.77891,0.74102,0.76781,0.40329,1.02843,1.17935,0.75732,0.8898,0,0.00134946,0.00134946,0.00134946
34,319.126,1.35324,1.48753,0.98572,0.91828,0,0.90433,0.8123,0.87046,0.59095,0.85313,0.7103,0.77692,0.40226,1.13527,1.23328,0.75368,0.90667,0,0.00134452,0.00134452,0.00134452
35,328.461,1.26371,1.39035,0.93391,0.91845,0,0.90781,0.8189,0.8773,0.60663,0.80603,0.736,0.76903,0.39872,1.03868,1.24163,0.73667,0.88103,0,0.00133945,0.00133945,0.00133945
36,337.749,1.29761,1.38573,0.96216,0.92654,0,0.86885,0.82825,0.88476,0.63893,0.79957,0.74136,0.77941,0.42095,1.00684,1.17559,0.72968,0.88775,0,0.00133424,0.00133424,0.00133424
37,346.876,1.24646,1.34305,0.93888,0.91184,0,0.90204,0.81203,0.87876,0.64115,0.84397,0.76699,0.80791,0.44028,0.95257,1.2367,0.69277,0.8787,0,0.0013289,0.0013289,0.0013289
38,356.091,1.25666,1.44566,0.92055,0.91258,0,0.90234,0.81329,0.87099,0.63858,0.86083,0.77006,0.81464,0.45317,0.94975,1.22504,0.71358,0.87525,0,0.00132342,0.00132342,0.00132342
39,365.309,1.26131,1.36174,0.93421,0.90859,0,0.88804,0.83911,0.87972,0.63682,0.8326,0.7952,0.81951,0.45382,0.97687,1.18496,0.70366,0.8818,0,0.0013178,0.0013178,0.0013178
40,374.623,1.28202,1.39349,0.95126,0.91957,0,0.88922,0.84274,0.87911,0.64129,0.86229,0.77944,0.82129,0.44917,0.96473,1.21852,0.73411,0.88705,0,0.00131206,0.00131206,0.00131206
41,384.155,1.25578,1.39499,0.93901,0.93267,0,0.90516,0.84692,0.88747,0.6394,0.84084,0.75893,0.78549,0.42934,0.97539,1.15494,0.73665,0.88139,0,0.00130619,0.00130619,0.00130619
42,393.419,1.2645,1.38261,0.92734,0.91687,0,0.91001,0.82147,0.88343,0.63099,0.83474,0.75212,0.80115,0.45321,0.99586,1.21829,0.72565,0.87572,0,0.00130019,0.00130019,0.00130019
43,402.846,1.2722,1.36689,0.94167,0.9165,0,0.88625,0.79557,0.8651,0.62345,0.84972,0.72407,0.79435,0.44965,0.9878,1.20744,0.74276,0.88828,0,0.00129406,0.00129406,0.00129406
44,412.125,1.26465,1.38576,0.92317,0.91104,0,0.9212,0.83243,0.88518,0.63496,0.84066,0.75866,0.79391,0.4203,0.97303,1.18182,0.75666,0.88931,0,0.00128781,0.00128781,0.00128781
45,421.36,1.23144,1.32986,0.90454,0.90844,0,0.90654,0.81831,0.86987,0.61181,0.82671,0.73333,0.76754,0.41284,1.00895,1.16822,0.71954,0.88522,0,0.00128143,0.00128143,0.00128143
46,430.535,1.25783,1.35085,0.90858,0.91382,0,0.92052,0.82189,0.87441,0.64084,0.84557,0.75362,0.78572,0.42852,0.96144,1.15214,0.69226,0.88205,0,0.00127493,0.00127493,0.00127493
47,439.757,1.2047,1.32204,0.88805,0.90696,0,0.92036,0.82062,0.8801,0.64855,0.85614,0.74672,0.79353,0.44609,0.94684,1.12254,0.68521,0.88147,0,0.00126831,0.00126831,0.00126831
48,448.988,1.20886,1.28576,1.1727,0.92221,0,0.9008,0.84073,0.88174,0.64974,0.83247,0.78426,0.8091,0.44868,0.97037,1.1402,0.71337,0.88973,0,0.00126157,0.00126157,0.00126157
