epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,5443.4,1.75828,2.54279,1.66234,1.45262,0,0.37077,0.39277,0.33246,0.14739,0.4061,0.40731,0.34967,0.13476,2.17499,2.70018,1.84646,1.44114,0,0.00960131,0.00960131,0.00960131
29,5646.29,1.72015,2.52015,1.62983,1.44106,0,0.35769,0.41507,0.34669,0.1539,0.3794,0.41186,0.34349,0.13172,2.1586,2.65476,1.80187,1.4474,0,0.00957172,0.00957172,0.00957172
30,5849.42,1.73364,2.51916,1.62067,1.42686,0,0.41549,0.3344,0.35471,0.15792,0.403,0.40375,0.34953,0.13466,2.15517,2.65208,1.78456,1.43845,0,0.00954112,0.00954112,0.00954112
31,6052.83,1.71762,2.49436,1.61085,1.42725,0,0.41497,0.39423,0.34511,0.15544,0.41939,0.37847,0.35004,0.1419,2.15076,2.66673,1.8082,1.43321,0,0.00950953,0.00950953,0.00950953
32,6255.75,1.72249,2.49212,1.61066,1.43173,0,0.42841,0.38984,0.36034,0.15982,0.42163,0.40889,0.35622,0.13781,2.13297,2.63634,1.7935,1.43098,0,0.00947695,0.00947695,0.00947695
33,6459.07,1.69646,2.4945,1.58384,1.42497,0,0.40729,0.40849,0.37521,0.16358,0.3961,0.41116,0.36685,0.1422,2.14319,2.65774,1.75341,1.42569,0,0.00944338,0.00944338,0.00944338
34,6661.75,1.70237,2.47748,1.5819,1.41279,0,0.41063,0.38251,0.35582,0.15685,0.45811,0.36866,0.36252,0.14461,2.14349,2.62416,1.76928,1.43889,0,0.00940884,0.00940884,0.00940884
35,6864.41,1.6874,2.47167,1.56549,1.41382,0,0.42173,0.38021,0.36952,0.16682,0.43738,0.35683,0.35119,0.13758,2.10243,2.65417,1.72764,1.4198,0,0.00937334,0.00937334,0.00937334
36,7066.47,1.6875,2.46583,1.55749,1.40788,0,0.38017,0.38647,0.35751,0.16178,0.37572,0.40888,0.35011,0.13609,2.124,2.64203,1.71227,1.42492,0,0.00933688,0.00933688,0.00933688
37,7269.51,1.66039,2.44403,1.5309,1.41077,0,0.4158,0.40771,0.36021,0.15925,0.42134,0.3821,0.33855,0.12998,2.13002,2.68164,1.73238,1.42571,0,0.00929948,0.00929948,0.00929948
38,7472.78,1.67051,2.44048,1.54467,1.40793,0,0.40692,0.41909,0.36679,0.15976,0.42528,0.36849,0.35923,0.13531,2.12012,2.63847,1.72396,1.43573,0,0.00926113,0.00926113,0.00926113
39,7675.04,1.66896,2.4429,1.5314,1.40695,0,0.3706,0.39175,0.35741,0.15564,0.36729,0.40306,0.35405,0.14145,2.13783,2.62668,1.77356,1.41222,0,0.00922186,0.00922186,0.00922186
40,7877.57,1.65112,2.43798,1.51739,1.40443,0,0.38362,0.38211,0.35682,0.16608,0.37969,0.40049,0.34045,0.13793,2.1027,2.62003,1.69763,1.418,0,0.00918167,0.00918167,0.00918167
41,8079.83,1.64981,2.40629,1.5035,1.39381,0,0.40894,0.42256,0.36717,0.16777,0.36898,0.43331,0.3567,0.14415,2.098,2.64572,1.7265,1.4103,0,0.00914058,0.00914058,0.00914058
42,8282.4,1.6245,2.41133,1.48523,1.38348,0,0.39203,0.43308,0.38236,0.17607,0.44953,0.39833,0.38837,0.1554,2.10286,2.62803,1.70989,1.41474,0,0.00909858,0.00909858,0.00909858
43,8485.17,1.63065,2.42039,1.48379,1.38517,0,0.40675,0.40225,0.37466,0.1709,0.43823,0.40418,0.37556,0.14227,2.10398,2.65057,1.7056,1.4149,0,0.0090557,0.0090557,0.0090557
44,8687.46,1.61409,2.39829,1.47816,1.38907,0,0.43425,0.39305,0.37047,0.16924,0.42224,0.43888,0.37065,0.14874,2.09636,2.62424,1.7167,1.4327,0,0.00901194,0.00901194,0.00901194
45,8890.35,1.61935,2.40613,1.46875,1.37843,0,0.45232,0.37727,0.38314,0.17451,0.41484,0.38755,0.35379,0.13938,2.07962,2.64537,1.69952,1.41382,0,0.00896731,0.00896731,0.00896731
46,9092.7,1.60639,2.38901,1.45657,1.37659,0,0.41657,0.40903,0.37527,0.1656,0.41675,0.41499,0.36931,0.14351,2.09393,2.63991,1.68796,1.41816,0,0.00892183,0.00892183,0.00892183
47,9295.16,1.60572,2.36051,1.44654,1.37861,0,0.42845,0.39158,0.38191,0.17581,0.4253,0.40028,0.36799,0.14269,2.07715,2.62179,1.70242,1.41966,0,0.0088755,0.0088755,0.0088755
48,9497.79,1.59335,2.36098,1.43738,1.3693,0,0.46579,0.39713,0.39702,0.17466,0.44549,0.42601,0.38871,0.15512,2.09768,2.674,1.68572,1.4206,0,0.00882834,0.00882834,0.00882834
49,9700.8,1.61029,2.35144,1.43279,1.38058,0,0.42829,0.43126,0.39932,0.17431,0.41577,0.41202,0.37013,0.14233,2.09793,2.62784,1.69481,1.41599,0,0.00878036,0.00878036,0.00878036
50,9903.38,1.58231,2.33193,1.41813,1.37046,0,0.41203,0.41471,0.38472,0.17215,0.40194,0.39215,0.35698,0.13902,2.11508,2.64712,1.69445,1.40982,0,0.00873157,0.00873157,0.00873157
51,10105.9,1.58803,2.33279,1.41225,1.36133,0,0.4615,0.40455,0.38828,0.17525,0.46176,0.40592,0.3693,0.14243,2.08848,2.62243,1.6654,1.41936,0,0.00868198,0.00868198,0.00868198
52,10308.1,1.57683,2.3246,1.39859,1.35943,0,0.42333,0.40323,0.38522,0.17944,0.39574,0.43953,0.36791,0.14695,2.10196,2.61642,1.66547,1.39799,0,0.00863161,0.00863161,0.00863161
53,10510.4,1.57339,2.30859,1.39509,1.3596,0,0.41341,0.41693,0.37724,0.17135,0.42979,0.42781,0.3663,0.14499,2.10071,2.64449,1.68325,1.4198,0,0.00858046,0.00858046,0.00858046
54,10712.5,1.57308,2.31154,1.37867,1.34811,0,0.39397,0.41651,0.37361,0.17504,0.41602,0.42776,0.36931,0.1466,2.08141,2.64334,1.66591,1.407,0,0.00852856,0.00852856,0.00852856
55,10914.8,1.5731,2.29498,1.37963,1.35032,0,0.39497,0.40227,0.35493,0.16605,0.43061,0.3843,0.34928,0.14091,2.08086,2.64044,1.69325,1.40993,0,0.0084759,0.0084759,0.0084759
56,11117,1.55224,2.29818,1.36394,1.34393,0,0.42996,0.4136,0.38539,0.17983,0.41504,0.41638,0.36382,0.1456,2.08739,2.6195,1.64757,1.40835,0,0.00842252,0.00842252,0.00842252
57,11319.9,1.5401,2.28305,1.35485,1.34433,0,0.44461,0.39239,0.37761,0.17664,0.45876,0.39946,0.36636,0.14328,2.0874,2.68217,1.66847,1.41484,0,0.00836841,0.00836841,0.00836841
58,11545.6,1.53665,2.26761,1.33656,1.33668,0,0.40256,0.44071,0.39551,0.17922,0.41304,0.42023,0.36668,0.14277,2.07804,2.66758,1.63808,1.41572,0,0.00831359,0.00831359,0.00831359
59,11748.2,1.54083,2.27459,1.32298,1.34122,0,0.41903,0.41851,0.39529,0.18188,0.46665,0.42711,0.3837,0.15098,2.06744,2.64542,1.64243,1.4223,0,0.00825808,0.00825808,0.00825808
60,11950.6,1.54428,2.25941,1.32261,1.33339,0,0.42774,0.42397,0.39163,0.17958,0.43388,0.41762,0.36882,0.14679,2.09818,2.6575,1.6364,1.42761,0,0.00820189,0.00820189,0.00820189
61,12152.7,1.52428,2.26591,1.30875,1.32923,0,0.46343,0.42424,0.40818,0.18075,0.45357,0.4041,0.3927,0.15636,2.08826,2.66494,1.64072,1.40939,0,0.00814503,0.00814503,0.00814503
