epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
51,11728.6,1.75261,2.57297,1.76536,1.50463,0,0.44662,0.37866,0.34664,0.14649,0.39016,0.39967,0.32291,0.12005,2.15482,2.6545,1.87589,1.50337,0,0.00868198,0.00868198,0.00868198
52,11960.6,1.73817,2.56443,1.74429,1.49876,0,0.41054,0.37043,0.35072,0.15083,0.42819,0.35649,0.33726,0.12946,2.15381,2.66109,1.84891,1.49053,0,0.00863161,0.00863161,0.00863161
53,12192.7,1.72916,2.55135,1.74928,1.50059,0,0.40406,0.36687,0.35262,0.15101,0.39134,0.3857,0.3334,0.12562,2.15291,2.66163,1.84439,1.49315,0,0.00858046,0.00858046,0.00858046
54,12424.7,1.73877,2.54568,1.73729,1.49313,0,0.3951,0.41803,0.34576,0.14827,0.39899,0.40252,0.34153,0.13275,2.14889,2.62518,1.82997,1.48532,0,0.00852856,0.00852856,0.00852856
55,12656.7,1.75357,2.54849,1.73662,1.50086,0,0.36219,0.36722,0.34619,0.15029,0.3657,0.38195,0.34494,0.13113,2.12122,2.60284,1.82024,1.48325,0,0.0084759,0.0084759,0.0084759
56,12888.1,1.7212,2.5396,1.72229,1.49372,0,0.38243,0.38694,0.35524,0.15228,0.40302,0.40186,0.3528,0.13292,2.15062,2.63997,1.80866,1.48932,0,0.00842252,0.00842252,0.00842252
57,13120.6,1.70725,2.52019,1.71795,1.48864,0,0.40053,0.37332,0.34928,0.14614,0.39778,0.40945,0.34955,0.1293,2.16379,2.61311,1.83135,1.49544,0,0.00836841,0.00836841,0.00836841
58,13352.6,1.72211,2.52683,1.71811,1.49646,0,0.44066,0.39575,0.36204,0.15395,0.42452,0.42327,0.35727,0.13144,2.12772,2.58948,1.81795,1.48025,0,0.00831359,0.00831359,0.00831359
59,13585.3,1.71546,2.51982,1.69399,1.49114,0,0.39269,0.40037,0.36538,0.15585,0.37697,0.41251,0.35592,0.12925,2.10694,2.6207,1.79672,1.47534,0,0.00825808,0.00825808,0.00825808
60,13817.1,1.71307,2.51368,1.69885,1.48651,0,0.42036,0.38014,0.36325,0.15952,0.39404,0.40982,0.35664,0.13315,2.12064,2.6069,1.78585,1.47806,0,0.00820189,0.00820189,0.00820189
61,14049.2,1.69835,2.51723,1.68498,1.47846,0,0.42904,0.39439,0.36739,0.15439,0.38244,0.43307,0.36212,0.13896,2.14588,2.61273,1.79569,1.48762,0,0.00814503,0.00814503,0.00814503
62,14281.5,1.68733,2.51208,1.6763,1.4794,0,0.44226,0.40243,0.38017,0.1601,0.41664,0.39683,0.36014,0.13561,2.1244,2.62655,1.78735,1.48116,0,0.00808752,0.00808752,0.00808752
63,14513.8,1.69886,2.50416,1.69052,1.48189,0,0.42605,0.39719,0.36998,0.15753,0.4282,0.36836,0.34705,0.13054,2.13842,2.59482,1.77504,1.47707,0,0.00802938,0.00802938,0.00802938
64,14745.3,1.69306,2.49291,1.67132,1.47624,0,0.45443,0.35631,0.36594,0.16143,0.41765,0.40275,0.35444,0.13675,2.13276,2.62714,1.77954,1.47524,0,0.0079706,0.0079706,0.0079706
65,14976.7,1.7037,2.49124,1.67108,1.47081,0,0.44096,0.40104,0.38529,0.16354,0.44695,0.42999,0.38434,0.13886,2.11754,2.59123,1.76263,1.47893,0,0.00791122,0.00791122,0.00791122
66,15228.9,1.68238,2.49674,1.64702,1.46782,0,0.40305,0.40313,0.36262,0.1512,0.42277,0.40468,0.36147,0.13419,2.13793,2.59126,1.79271,1.49182,0,0.00785124,0.00785124,0.00785124
67,15460.7,1.68552,2.47671,1.66096,1.4692,0,0.42496,0.4093,0.37246,0.16216,0.43004,0.4075,0.368,0.14012,2.13718,2.58107,1.78058,1.48556,0,0.00779069,0.00779069,0.00779069
68,15693.1,1.68625,2.48007,1.6477,1.47061,0,0.44499,0.41148,0.37671,0.16398,0.46756,0.41188,0.37959,0.14097,2.12051,2.58197,1.76344,1.47487,0,0.00772956,0.00772956,0.00772956
69,15924.9,1.67609,2.46858,1.64814,1.46339,0,0.44813,0.40182,0.37863,0.16428,0.42577,0.42319,0.37194,0.14006,2.11582,2.57288,1.75715,1.4837,0,0.00766789,0.00766789,0.00766789
70,16157.1,1.67742,2.46818,1.63973,1.46211,0,0.42028,0.41391,0.3809,0.16484,0.40738,0.42886,0.36867,0.13797,2.11172,2.60562,1.75391,1.46986,0,0.00760568,0.00760568,0.00760568
71,16389.5,1.67956,2.46232,1.63671,1.46208,0,0.43426,0.39538,0.38192,0.16826,0.41148,0.403,0.36327,0.14221,2.1105,2.58655,1.75613,1.4699,0,0.00754296,0.00754296,0.00754296
72,16621.5,1.67193,2.45209,1.6335,1.45556,0,0.41523,0.42516,0.38369,0.16774,0.40887,0.47406,0.37027,0.13963,2.10278,2.61174,1.75557,1.46628,0,0.00747973,0.00747973,0.00747973
73,16853.7,1.66831,2.48131,1.62072,1.45702,0,0.44653,0.41576,0.38621,0.16871,0.41041,0.42777,0.36867,0.13951,2.0938,2.58347,1.73585,1.45064,0,0.00741601,0.00741601,0.00741601
74,17085.9,1.66253,2.46117,1.63027,1.4521,0,0.43615,0.41203,0.38961,0.16752,0.4214,0.4354,0.38333,0.14632,2.10813,2.58594,1.74989,1.46875,0,0.00735181,0.00735181,0.00735181
75,17317.8,1.65964,2.44787,1.60672,1.45396,0,0.42691,0.44496,0.38066,0.16189,0.42971,0.41653,0.37246,0.14341,2.11499,2.55298,1.75097,1.47121,0,0.00728717,0.00728717,0.00728717
76,17550.3,1.65506,2.44963,1.59774,1.45782,0,0.41607,0.46563,0.39055,0.16424,0.44213,0.41173,0.38258,0.14621,2.10624,2.54549,1.76033,1.46139,0,0.00722208,0.00722208,0.00722208
77,17781.9,1.65782,2.44112,1.59562,1.45464,0,0.40522,0.44355,0.39081,0.16755,0.40192,0.41967,0.37835,0.14153,2.11501,2.56506,1.74252,1.46937,0,0.00715656,0.00715656,0.00715656
78,18014.2,1.64189,2.4326,1.58776,1.44576,0,0.43342,0.42445,0.38247,0.16936,0.41354,0.45605,0.38035,0.14175,2.1008,2.55991,1.73553,1.46636,0,0.00709064,0.00709064,0.00709064
79,18246.3,1.64455,2.41225,1.58592,1.44924,0,0.46098,0.42986,0.38762,0.16702,0.41306,0.4025,0.36824,0.14008,2.09205,2.5635,1.74763,1.45823,0,0.00702432,0.00702432,0.00702432
