epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
47,4739.3,1.47832,2.28444,1.40025,1.22968,0,0.45847,0.43756,0.42283,0.1959,0.42256,0.37866,0.35939,0.14028,1.99288,2.52266,1.53592,1.2999,0,0.000876305,0.000876305,0.000876305
48,4840,1.48133,2.29622,1.39091,1.23308,0,0.44109,0.44384,0.43028,0.19789,0.36767,0.43757,0.36845,0.14227,1.9633,2.47843,1.54667,1.29029,0,0.000871117,0.000871117,0.000871117
49,4939.26,1.47559,2.28658,1.38177,1.2284,0,0.42546,0.45452,0.42408,0.19933,0.35987,0.42926,0.36945,0.14328,1.9768,2.44806,1.56206,1.28644,0,0.000865839,0.000865839,0.000865839
50,5039.09,1.48974,2.30883,1.39404,1.23359,0,0.47688,0.47841,0.4422,0.20766,0.41413,0.41947,0.37374,0.14537,1.95971,2.46581,1.52465,1.29294,0,0.000860473,0.000860473,0.000860473
51,5138.59,1.47278,2.27052,1.37678,1.23722,0,0.43791,0.46108,0.41766,0.19322,0.3556,0.36866,0.34509,0.13859,1.99719,2.47261,1.55769,1.29089,0,0.000855018,0.000855018,0.000855018
52,5238.54,1.47131,2.2967,1.36985,1.22927,0,0.4152,0.43033,0.43664,0.19818,0.41047,0.37017,0.35235,0.14084,1.97527,2.4651,1.5147,1.28415,0,0.000849477,0.000849477,0.000849477
53,5337.8,1.47943,2.27906,1.36844,1.22708,0,0.4316,0.47709,0.43362,0.20131,0.36897,0.40354,0.36211,0.14698,1.98561,2.47984,1.5279,1.29122,0,0.000843851,0.000843851,0.000843851
54,5437.86,1.47178,2.27173,1.37754,1.23175,0,0.47299,0.43184,0.42863,0.19277,0.40298,0.36443,0.34584,0.1349,2.01262,2.51711,1.55736,1.30528,0,0.000838141,0.000838141,0.000838141
55,5537.13,1.46218,2.27838,1.3666,1.22301,0,0.44607,0.48797,0.43365,0.19587,0.38153,0.35223,0.33974,0.13679,1.98871,2.51243,1.54064,1.29354,0,0.000832349,0.000832349,0.000832349
56,5636.9,1.46415,2.26888,1.35998,1.22395,0,0.41864,0.48572,0.44475,0.20437,0.35937,0.41048,0.35571,0.1435,1.98761,2.48509,1.49975,1.28911,0,0.000826477,0.000826477,0.000826477
57,5736,1.46435,2.28363,1.36536,1.21872,0,0.40159,0.49706,0.43721,0.20209,0.36248,0.45967,0.36715,0.14648,1.95253,2.45997,1.51033,1.28271,0,0.000820525,0.000820525,0.000820525
58,5836.01,1.46586,2.26418,1.35468,1.21884,0,0.4441,0.49619,0.43201,0.19899,0.41569,0.38931,0.3513,0.13814,1.9581,2.4832,1.53011,1.27733,0,0.000814495,0.000814495,0.000814495
59,5935.25,1.46085,2.27171,1.35721,1.22497,0,0.43511,0.47567,0.4344,0.20063,0.35931,0.39552,0.36334,0.14485,1.96061,2.49936,1.50761,1.28158,0,0.000808389,0.000808389,0.000808389
60,6035.49,1.44877,2.26836,1.35056,1.21573,0,0.44944,0.46306,0.42365,0.19461,0.36541,0.41184,0.33982,0.13226,1.975,2.52052,1.52089,1.29432,0,0.000802208,0.000802208,0.000802208
61,6135.27,1.46192,2.25494,1.34083,1.22127,0,0.46409,0.4537,0.42529,0.19558,0.37386,0.35768,0.33252,0.13641,1.96474,2.51788,1.53912,1.27912,0,0.000795954,0.000795954,0.000795954
62,6235.58,1.44697,2.25031,1.34383,1.21736,0,0.39996,0.47868,0.43452,0.19846,0.40719,0.35416,0.36359,0.14295,1.96084,2.47096,1.5025,1.28598,0,0.000789628,0.000789628,0.000789628
63,6335.56,1.44828,2.26611,1.33173,1.21511,0,0.46162,0.44975,0.42839,0.20106,0.38156,0.42545,0.36051,0.14183,1.96588,2.49751,1.51727,1.28229,0,0.000783231,0.000783231,0.000783231
64,6436.33,1.45463,2.25726,1.34357,1.2199,0,0.45697,0.47081,0.43033,0.20155,0.39251,0.36979,0.35579,0.14073,1.96624,2.4629,1.51251,1.28318,0,0.000776766,0.000776766,0.000776766
65,6535.69,1.44886,2.24815,1.32722,1.21698,0,0.48602,0.45949,0.43056,0.20414,0.38627,0.44013,0.36531,0.14449,1.96808,2.4789,1.5189,1.28221,0,0.000770234,0.000770234,0.000770234
66,6636.88,1.44688,2.22124,1.31769,1.21218,0,0.46851,0.49952,0.45003,0.20843,0.38323,0.43958,0.37355,0.14687,1.96003,2.46572,1.48903,1.28193,0,0.000763637,0.000763637,0.000763637
67,6736.15,1.43385,2.22637,1.32249,1.21006,0,0.46021,0.45929,0.42459,0.20015,0.35892,0.38773,0.35451,0.14292,1.96701,2.50257,1.51895,1.29423,0,0.000756976,0.000756976,0.000756976
68,6837.25,1.44972,2.23457,1.33496,1.21221,0,0.4639,0.48133,0.43922,0.20819,0.36628,0.4285,0.36078,0.14717,1.96197,2.48809,1.50638,1.28014,0,0.000750252,0.000750252,0.000750252
69,6936.38,1.43437,2.23065,1.30684,1.20522,0,0.41924,0.49106,0.42522,0.19824,0.36659,0.39977,0.34911,0.14046,1.97452,2.51055,1.51382,1.28366,0,0.000743468,0.000743468,0.000743468
70,7036.7,1.43307,2.2331,1.3158,1.20951,0,0.46606,0.45436,0.44153,0.20189,0.38105,0.42074,0.35575,0.14178,1.96289,2.47695,1.5052,1.27277,0,0.000736625,0.000736625,0.000736625
71,7136.25,1.42733,2.23743,1.31444,1.20703,0,0.47,0.46585,0.43042,0.20261,0.34356,0.44667,0.35441,0.1411,1.96387,2.46674,1.49812,1.28078,0,0.000729725,0.000729725,0.000729725
72,7236.32,1.42513,2.22453,1.29932,1.20486,0,0.43551,0.46851,0.43535,0.20581,0.42,0.41557,0.374,0.15023,1.95853,2.4895,1.48646,1.28569,0,0.00072277,0.00072277,0.00072277
73,7336.08,1.42799,2.21849,1.30075,1.20258,0,0.43623,0.4933,0.44592,0.2082,0.35341,0.43981,0.35009,0.14299,1.97141,2.50118,1.49037,1.28554,0,0.000715761,0.000715761,0.000715761
74,7436.35,1.43697,2.23263,1.29487,1.20685,0,0.44471,0.47663,0.44379,0.20877,0.36616,0.41482,0.358,0.1436,1.94842,2.48018,1.48915,1.2774,0,0.0007087,0.0007087,0.0007087
75,7535.89,1.41531,2.21843,1.28917,1.20406,0,0.46384,0.46398,0.44026,0.20317,0.37632,0.45232,0.3583,0.14267,1.96255,2.48401,1.4872,1.2799,0,0.000701588,0.000701588,0.000701588
76,7636.22,1.425,2.21571,1.30085,1.20348,0,0.45825,0.4814,0.44737,0.20784,0.37956,0.42854,0.35095,0.14152,1.96495,2.47115,1.49599,1.28645,0,0.000694428,0.000694428,0.000694428
77,7735.47,1.42879,2.20474,1.30905,1.20535,0,0.43712,0.49778,0.45351,0.21032,0.35374,0.45193,0.36869,0.14755,1.94875,2.46645,1.49036,1.28081,0,0.000687222,0.000687222,0.000687222
78,7835.54,1.41817,2.19812,1.28619,1.20225,0,0.48973,0.4403,0.43739,0.20368,0.36008,0.42823,0.35292,0.14169,1.97339,2.50376,1.48504,1.28468,0,0.00067997,0.00067997,0.00067997
79,7935.24,1.41744,2.17936,1.2821,1.19943,0,0.47397,0.50884,0.4586,0.21228,0.36906,0.44032,0.35579,0.14469,1.96843,2.4973,1.49181,1.29334,0,0.000672675,0.000672675,0.000672675
80,8035.2,1.43346,2.20277,1.27533,1.20595,0,0.45322,0.46937,0.4358,0.20336,0.36077,0.4559,0.36377,0.14607,1.96173,2.48476,1.5057,1.27733,0,0.000665339,0.000665339,0.000665339
81,8134.85,1.42732,2.20512,1.28667,1.20012,0,0.42647,0.52042,0.44919,0.20826,0.37489,0.454,0.36111,0.14695,1.958,2.46892,1.49169,1.27519,0,0.000657963,0.000657963,0.000657963
82,8234.99,1.42039,2.19289,1.28305,1.20645,0,0.5253,0.44069,0.46002,0.20973,0.3464,0.45836,0.36132,0.14603,1.96836,2.5008,1.4989,1.28642,0,0.00065055,0.00065055,0.00065055
83,8334.4,1.41705,2.1862,1.27026,1.19498,0,0.4892,0.44197,0.4437,0.20799,0.38977,0.46752,0.36782,0.14696,1.96185,2.48559,1.48754,1.28037,0,0.000643101,0.000643101,0.000643101
84,8434.15,1.41484,2.17704,1.27218,1.19623,0,0.49844,0.47724,0.45439,0.20662,0.35167,0.46605,0.36517,0.14836,1.95107,2.47077,1.49137,1.27343,0,0.000635617,0.000635617,0.000635617
